0 103.000000 
0 19.000000 
1 46.000000 
1 66.000000 
2 57.000000 
2 60.500000 
3 115.000000 
3 83.250000 
4 113.000000 
4 47.625000 
5 55.000000 
5 28.312500 
6 106.000000 
6 44.656250 
