0 103.000000 
0 89.000000 
1 46.000000 
1 72.666667 
2 57.000000 
2 95.000000 
3 115.000000 
3 94.333333 
4 113.000000 
4 91.333333 
5 55.000000 
5 57.666667 
6 106.000000 
6 42.333333 
